league.year,league.name,entry.name,phase.name,division.name,S_FIRST,S_LAST,R_G,R_W,R_L,R_T,R_PCT,R_RANK,R_ATT,B_G,B_IP,B_AB,B_R,B_ER,B_H,B_TB,B_1B,B_2B,B_3B,B_HR,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_AVG,P_G,P_CG,P_SHO,P_GF,P_W,P_L,P_T,P_PCT,P_IP,P_AB,P_R,P_ER,P_H,P_HR,P_BB,P_IBB,P_SO,P_HP,P_SH,P_SF,P_WP,P_BK,P_ERA,F_G,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_XI,F_LOB,F_PCT
1906,Eastern League,Providence,regular,,,,,65,75,,0.464,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Eastern League,Newark,regular,,,,,66,71,,0.482,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Eastern League,Buffalo,regular,,,,,,,,,,,143,,4828,621,,1225,1596,,163,65,26,,,,,,,195,,207,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Eastern League,Baltimore,regular,,,,,,,,,,,138,,4320,568,,1078,1412,,152,70,14,,,,,,,179,,209,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Eastern League,Jersey City,regular,,,,,,,,,,,137,,4154,483,,1024,1294,,110,53,18,,,,,,,139,,199,,0.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Eastern League,Providence,regular,,,,,,,,,,,141,,4311,446,,1061,1272,,107,43,6,,,,,,,161,,132,,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Eastern League,Montreal,regular,,,,,,,,,,,142,,4747,458,,1104,1386,,132,51,16,,,,,,,126,,187,,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Eastern League,Toronto,regular,,,,,,,,,,,141,,3683,396,,826,1107,,123,64,10,,,,,,,187,,184,,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Eastern League,Rochester,regular,,,,,,,,,,,143,,4487,492,,1004,1236,,108,50,8,,,,,,,143,,184,,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Eastern League,Newark,regular,,,,,,,,,,,139,,4066,474,,907,1197,,148,38,22,,,,,,,208,,201,,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Eastern League,Providence,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,5430,,,221,,,,,,0.959
1906,Eastern League,Buffalo,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,5850,,,254,,,,,,0.957
1906,Eastern League,Rochester,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,5832,,,280,,,,,,0.952
1906,Eastern League,Jersey City,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,5467,,,264,,,,,,0.952
1906,Eastern League,Newark,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,5209,,,261,,,,,,0.95
1906,Eastern League,Montreal,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,5924,,,311,,,,,,0.948
1906,Eastern League,Toronto,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,4835,,,260,,,,,,0.946
1906,Eastern League,Baltimore,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,5478,,,297,,,,,,0.946
1906,Illinois-Indiana-Iowa League,Cedar Rapids,regular,,,,,79,42,,0.648,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Illinois-Indiana-Iowa League,Peoria,regular,,,,,74,48,,0.607,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Illinois-Indiana-Iowa League,Dubuque,regular,,,,,64,55,,0.538,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Illinois-Indiana-Iowa League,Springfield,regular,,,,,64,56,,0.533,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Illinois-Indiana-Iowa League,Rock Island,regular,,,,,58,66,,0.468,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Illinois-Indiana-Iowa League,Decatur,regular,,,,,48,67,,0.417,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Illinois-Indiana-Iowa League,Bloomington,regular,,,,,51,74,,0.408,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Illinois-Indiana-Iowa League,Davenport,regular,,,,,45,74,,0.378,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Illinois-Indiana-Iowa League,Peoria,regular,,,,,,,,,,,,,3825,,,950,,,,,,,,,,,,,,,,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Illinois-Indiana-Iowa League,Decatur,regular,,,,,,,,,,,,,3871,,,961,,,,,,,,,,,,,,,,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Illinois-Indiana-Iowa League,Dubuque,regular,,,,,,,,,,,,,3890,,,958,,,,,,,,,,,,,,,,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Illinois-Indiana-Iowa League,Cedar Rapids,regular,,,,,,,,,,,,,3882,,,922,,,,,,,,,,,,,,,,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Illinois-Indiana-Iowa League,Springfield,regular,,,,,,,,,,,,,3707,,,875,,,,,,,,,,,,,,,,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Illinois-Indiana-Iowa League,Rock Island,regular,,,,,,,,,,,,,3863,,,915,,,,,,,,,,,,,,,,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Illinois-Indiana-Iowa League,Bloomington,regular,,,,,,,,,,,,,3607,,,774,,,,,,,,,,,,,,,,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Illinois-Indiana-Iowa League,Davenport,regular,,,,,,,,,,,,,3821,,,775,,,,,,,,,,,,,,,,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Illinois-Indiana-Iowa League,Rock Island,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4634,2872,1566,196,,,,,,0.959
1906,Illinois-Indiana-Iowa League,Decatur,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4787,3124,1470,193,,,,,,0.957
1906,Illinois-Indiana-Iowa League,Peoria,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4704,3088,1380,233,,,,,,0.95
1906,Illinois-Indiana-Iowa League,Springfield,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295,2812,1282,201,,,,,,0.95
1906,Illinois-Indiana-Iowa League,Dubuque,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4763,3117,1408,229,,,,,,0.95
1906,Illinois-Indiana-Iowa League,Bloomington,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4679,2904,1432,242,,,,,,0.946
1906,Illinois-Indiana-Iowa League,Davenport,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4408,2922,1245,241,,,,,,0.945
1906,Illinois-Indiana-Iowa League,Cedar Rapids,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4896,3185,1405,296,,,,,,0.938
1906,Southern Association,Birmingham,regular,,,,,86,46,,0.652,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Southern Association,Memphis,regular,,,,,79,55,,0.59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Southern Association,Atlanta,regular,,,,,80,56,,0.588,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Southern Association,New Orleans,regular,,,,,75,61,,0.551,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Southern Association,Shreveport,regular,,,,,70,66,,0.515,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Southern Association,Montgomery,regular,,,,,64,65,,0.496,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Southern Association,Nashville,regular,,,,,45,92,,0.328,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Southern Association,Little Rock,regular,,,,,40,98,,0.29,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Tri-State League,York,regular,,,,,75,52,,0.591,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Tri-State League,Williamsport,regular,,,,,72,55,,0.567,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Tri-State League,Lancaster,regular,,,,,70,57,,0.551,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Tri-State League,Altoona,regular,,,,,64,62,,0.508,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Tri-State League,Harrisburg,regular,,,,,52,74,,0.413,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Tri-State League,Johnstown,regular,,,,,47,80,,0.37,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
