league.year,league.name,person.ref,person.name.last,person.name.given,person.bats,person.throws,phase.name,S_STINT,entry.name,S_FIRST,S_LAST,B_G,B_AB,B_R,B_ER,B_H,B_TB,B_1B,B_2B,B_3B,B_HR,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_AVG,B_AVG_RANK,P_G,P_GS,P_CG,P_SHO,P_TO,P_GF,P_W,P_L,P_T,P_PCT,P_IP,P_TBF,P_AB,P_R,P_ER,P_H,P_HR,P_BB,P_IBB,P_SO,P_HP,P_SH,P_WP,P_BK,P_SB,P_ERA,P_ERA_RANK,F_1B_POS,F_1B_G,F_1B_TC,F_1B_PO,F_1B_A,F_1B_E,F_1B_DP,F_1B_TP,F_1B_PCT,F_2B_POS,F_2B_G,F_2B_TC,F_2B_PO,F_2B_A,F_2B_E,F_2B_DP,F_2B_TP,F_2B_PCT,F_3B_POS,F_3B_G,F_3B_TC,F_3B_PO,F_3B_A,F_3B_E,F_3B_DP,F_3B_TP,F_3B_PCT,F_SS_POS,F_SS_G,F_SS_TC,F_SS_PO,F_SS_A,F_SS_E,F_SS_DP,F_SS_TP,F_SS_PCT,F_OF_POS,F_OF_G,F_OF_TC,F_OF_PO,F_OF_A,F_OF_E,F_OF_DP,F_OF_TP,F_OF_PCT,F_LF_POS,F_LF_G,F_LF_TC,F_LF_PO,F_LF_A,F_LF_E,F_LF_DP,F_LF_TP,F_LF_PCT,F_CF_POS,F_CF_G,F_CF_TC,F_CF_PO,F_CF_A,F_CF_E,F_CF_DP,F_CF_TP,F_CF_PCT,F_RF_POS,F_RF_G,F_RF_TC,F_RF_PO,F_RF_A,F_RF_E,F_RF_DP,F_RF_TP,F_RF_PCT,F_C_POS,F_C_G,F_C_INN,F_C_TC,F_C_PO,F_C_A,F_C_E,F_C_DP,F_C_TP,F_C_PB,F_C_SB,F_C_CS,F_C_PCT,F_P_POS,F_P_G,F_P_TC,F_P_PO,F_P_A,F_P_E,F_P_DP,F_P_TP,F_P_PCT,F_ALL_G,F_ALL_TC,F_ALL_PO,F_ALL_A,F_ALL_E,F_ALL_DP,F_ALL_TP,F_ALL_PCT
1921,Michigan-Ontario League,B00117,Dye,,,,regular,0,Brantford,,,104,436,67,,156,217,,20,10,8,87,26,,18,,3,23,,26,8,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00125,Palm,,,,regular,0,Bay City,,,26,58,11,,20,25,,1,2,0,9,2,,7,,1,2,,1,0,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00130,Hess,,,,regular,0,Brantford,,,32,73,10,,25,37,,3,0,3,10,9,,3,,0,4,,2,1,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00149,White,,,,regular,0,Kitchener,,,12,47,3,,16,18,,2,0,0,3,1,,6,,1,2,,1,0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00158,O'Rourke,,,,regular,0,Hamilton,,,95,346,56,,117,155,,22,5,2,45,23,,16,,2,9,,4,5,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00163,Kaylor,,,,regular,0,Port Huron-Sarnia,,,114,436,69,,146,210,,36,5,6,92,41,,14,,7,24,,6,6,0.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00174,Corcoran,,,,regular,0,Hamilton,,,114,465,63,,155,192,,21,2,4,67,26,,24,,1,7,,23,9,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00182,Wotell,,,,regular,0,Flint,,,85,291,44,,96,132,,12,9,2,25,26,,11,,0,5,,10,6,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00196,Whaley,,,,regular,0,Bay City,,,116,433,79,,142,204,,28,14,2,74,49,,25,,13,18,,21,6,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00207,Donnelly,,,,regular,0,London,,,17,58,7,,19,20,,1,0,0,4,4,,5,,0,3,,0,1,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00210,Briger,,,,regular,0,London,,,69,205,31,,67,95,,14,1,4,27,27,,27,,5,9,,6,3,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00229,Karpus,,,,regular,0,Bay City,,,37,13,19,,43,58,,5,5,0,22,11,,12,,0,6,,4,2,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00232,Kelly,O.,,,regular,0,Port Huron-Sarnia,,,105,414,87,,133,201,,22,11,8,73,17,,16,,2,16,,11,2,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00241,Quinn,,,,regular,0,Kitchener,,,9,25,1,,8,9,,1,0,0,2,0,,3,,0,2,,0,0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00255,Sharpe,,,,regular,0,Kitchener,,,107,388,64,,122,174,,10,18,2,39,36,,52,,5,12,,40,11,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00264,Malmquest,,,,regular,0,London,,,113,409,74,,130,161,,16,6,1,37,39,,29,,1,18,,29,9,0.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00278,Kelly,B.,,,regular,0,Bay City,,,104,355,65,,113,173,,34,7,4,77,31,,31,,5,21,,15,7,0.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00286,Roseberry,,,,regular,0,Flint,,,43,170,31,,54,85,,5,10,2,24,9,,14,,3,4,,5,2,0.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00293,Close,,,,regular,0,Bay City,,,11,44,4,,14,22,,2,3,0,7,4,,3,,0,1,,0,1,0.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00308,Werre,,,,regular,0,Brantford,,,116,454,81,,144,207,,18,6,11,74,46,,30,,0,20,,24,7,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00319,Cuyler,,,,regular,0,Bay City,,,116,417,79,,132,206,,18,16,8,82,37,,30,,7,20,,32,10,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00324,Carmen,,,,regular,0,London,,,76,247,25,,78,107,,12,7,1,30,15,,21,,2,7,,6,2,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00335,Boyle,,,,regular,0,Port Huron-Sarnia,,,106,411,68,,29,178,,25,9,2,50,31,,17,,0,37,,8,8,0.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00343,McKee,,,,regular,0,Saginaw,,,76,222,40,,69,101,,15,7,1,30,29,,7,,2,7,,9,4,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00356,Hooker,,,,regular,0,Port Huron-Sarnia,,,97,397,58,,123,185,,20,12,6,66,26,,32,,4,18,,10,7,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00362,Dougherty,,,,regular,0,Saginaw,,,32,113,13,,35,45,,5,1,1,12,8,,14,,0,1,,2,3,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00370,Orme,,,,regular,0,Brantford,,,105,392,75,,121,152,,17,4,2,55,46,,25,,1,33,,35,8,0.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00381,Knoll,,,,regular,0,Bay City,,,100,392,76,,121,174,,35,9,0,59,44,,37,,9,11,,11,7,0.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00397,Jordan,O.,,,regular,0,Kitchener,,,7,13,1,,4,4,,0,0,0,2,1,,1,,0,1,,0,1,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00403,Windelborn,,,,regular,0,Bay City,,,8,13,2,,4,4,,0,0,0,0,2,,6,,0,0,,0,0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00416,Boothby,,,,regular,0,Bay City,,,45,127,17,,39,53,,9,1,1,20,6,,10,,0,14,,2,1,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00427,Watson,,,,regular,0,Port Huron-Sarnia,,,106,408,53,,125,167,,17,8,3,52,26,,22,,2,19,,6,6,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00434,Crichlow,,,,regular,0,London,,,51,187,34,,57,85,,14,4,2,24,14,,11,,2,11,,10,3,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00442,Laurent,,,,regular,0,Bay City,,,12,33,5,,10,10,,0,0,0,6,2,,3,,0,2,,0,1,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00450,Mattes,,,,regular,0,Hamilton,,,11,33,9,,10,14,,4,0,0,4,1,,6,,0,2,,1,0,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00469,Koehler,,,,regular,0,Bay City,,,96,378,53,,114,141,,13,4,2,47,24,,30,,8,16,,16,12,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00475,Vandyke,,,,regular,0,London,,,100,386,62,,116,147,,14,7,1,37,21,,14,,15,22,,54,5,0.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00488,Stutz,,,,regular,0,London,,,117,480,80,,144,176,,23,3,1,42,30,,21,,4,17,,49,8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00491,Wetzel,,,,regular,0,London,,,16,40,4,,12,17,,3,1,0,5,3,,1,,0,3,,0,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00502,Anderson,,,,regular,0,Saginaw,,,98,371,58,,111,149,,20,3,4,61,28,,41,,0,15,,10,4,0.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00515,Ashley,,,,regular,0,Port Huron-Sarnia,,,34,114,11,,34,46,,6,3,0,15,7,,3,,1,3,,3,0,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00528,Belz,,,,regular,0,Saginaw,,,64,233,31,,69,85,,7,3,1,27,21,,27,,1,5,,5,2,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00531,Emmer,,,,regular,0,Flint,,,102,393,77,,116,204,,23,10,15,54,28,,66,,4,28,,28,8,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00544,Oakes,,,,regular,0,London,,,113,405,53,,119,151,,15,4,3,40,40,,16,,5,15,,27,11,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00553,Isaacs,,,,regular,0,Kitchener,,,17,65,15,,19,26,,2,1,1,7,0,,3,,0,2,,4,0,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Michigan-Ontario League,B00566,Birrell,,,,regular,0,Port Huron-Sarnia,,,64,221,39,,64,85,,8,5,1,22,22,,21,,6,8,,3,4,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
